seller_id,seller_city,seller_state,total_revenue,order_count,num_categories,avg_delivery_days,avg_review_score,late_shipping_percentage,cancellation_percentage,repeat_customer_percentage,recency_days
7bcd7c5f8631701474db233ccf1c094b,sao paulo,SP,551.04,8,4,14,3.64,12.5,0.0,0.0,416
7c1fea10b5b006671d608b1d7c446ec4,boituva,SP,647.75,14,13,16,4.0,7.14,0.0,0.0,126
7c4402417d51474d4d0cda9557340e40,sao caetano do sul,SP,147.59,1,1,7,5.0,0.0,0.0,0.0,527
7c4618c82226628831613e95e9c22f44,sao roque,SP,499.47,13,5,11,4.25,15.38,0.0,0.0,61
7c462184585ae80bd6e5774c62ce50f2,campinas,SP,77.64,1,1,16,3.0,100.0,0.0,0.0,163
7c4adcc13272c0e26fa23aac642adb7b,sao goncalo,RJ,165.63,2,2,17,3.0,50.0,0.0,0.0,233
7c51de0ab286204ce75ff42bf7c10d92,picarras,SC,908.64,4,3,9,4.5,0.0,0.0,0.0,66
7c5b05cbdb5542049f38d90d7815b97d,sao paulo,SP,1292.89,21,10,7,4.42,4.35,0.0,0.0,94
7c67e1448b00f6e969d365cea6b010ab,itaquaquecetuba,SP,237806.69,973,197,22,3.36,9.59,0.0,0.0,71
7c9130f5f3729edd32aa059141d92484,garca,SP,193.15,3,1,7,3.75,0.0,0.0,0.0,55
7caa63f175b1cecbfaadd8b5ab9998c7,sao paulo,SP,27.64,1,1,2,3.0,0.0,0.0,0.0,288
7cb946b1ad19faebe28c3e86c2794ec3,sete lagoas,MG,40.1,1,1,19,5.0,0.0,0.0,0.0,335
7cf4ea70955b00d6b3c22542598e2715,sao paulo,SP,204.81,1,1,7,5.0,0.0,0.0,0.0,90
7d13fca15225358621be4086e1eb0964,ribeirao preto,SP,120934.47,558,57,15,4.04,11.91,0.0,0.0,53
7d294cf9a6a69dc6a0c3e540fff0e039,barra velha,SC,451.38,5,1,8,4.4,0.0,0.0,0.0,77
7d456afc660226829370f3173d14520c,mogi das cruzes,SP,9579.53,55,22,8,4.34,5.62,0.0,0.0,57
7d484ca289afaac6bf5fc6a1e96d2226,campo grande,MS,248.42,2,2,12,4.0,50.0,0.0,0.0,61
7d76b645482be4a332374e8223836592,sao paulo,SP,6287.77,172,88,13,3.95,10.93,0.0,0.0,64
7d7866a99a8656a42c7ff6352a433410,sao paulo,SP,207.38,5,4,4,4.4,0.0,0.0,0.0,49
7d7d2b7a51328016102d4528c411d630,ibitinga,SP,1098.85,7,5,10,4.33,14.29,0.0,0.0,60
7d81e74a4755b552267cd5e081563028,sao paulo,SP,39.99,1,1,2,4.0,0.0,0.0,0.0,58
7d948535954aaf8c5d39db007f74372e,guaruja,SP,237.8,4,3,5,3.75,0.0,0.0,0.0,192
7daca0837f033a41a6f3428c18657533,tanabi,SP,1397.14,7,4,14,3.57,28.57,0.0,0.0,129
7dc8c42cc750eeafea6c85712ffee9bf,sao paulo,SP,7445.09,41,16,8,4.33,4.0,0.0,0.0,50
7dc9a3355bae96dd82008b313d3a456c,dores de campos,MG,949.62,1,1,12,5.0,0.0,0.0,0.0,119
7ddcbb64b5bc1ef36ca8c151f6ec77df,sao paulo,SP,62202.75,325,19,12,3.91,8.38,0.0,0.0,122
7dea6f73af847b42cc3985bd620f994d,cascavel,PR,380.17,2,2,5,4.0,0.0,0.0,0.0,54
7df1fc11cc5cbc518b39faa60cf5d67c,campo grande,MS,1171.96,5,5,7,4.2,0.0,0.0,0.0,85
7e1fb0a3ebfb01ffb3a7dae98bf3238d,franca,SP,29052.62,155,25,15,4.13,13.61,0.0,0.0,55
7e26c750b4cb9f6766f58265ff9ebe95,belo horizonte,MG,1733.18,23,2,9,4.41,0.0,0.0,0.0,369
7e3f87d16fb353f408d467e74fbd8014,sao paulo,SP,6068.37,91,19,12,4.16,11.83,0.0,0.0,52
7e79d65b5c6f1f544b7daea036acf720,sao caetano do sul,SP,579.89,4,2,8,4.5,0.0,0.0,0.0,358
7e93a43ef30c4f03f38b393420bc753a,barueri,SP,171973.55,319,175,11,4.23,5.59,0.0,0.0,96
7ea5bfa6c340f58f8e71fc1f0412b0d6,belo horizonte,MG,12470.26,96,8,12,4.19,6.86,0.0,0.0,67
7ecd59e5e20407131822c1a68ac59c1f,brasilia,DF,2054.52,24,5,17,4.48,13.79,0.0,0.0,75
7ecef8194babfec876ca720714327841,campinas,SP,1114.26,7,5,9,4.25,12.5,0.0,0.0,89
7f02656561b680def9986c0795a8a080,sao paulo,SP,53.85,1,1,14,3.0,0.0,0.0,0.0,425
7f152321c60a266edc53af1925ef96c1,criciuma,SC,4471.92,20,3,23,3.95,30.0,0.0,0.0,76
7f2617c58d5d06806987308b45654351,sao paulo,SP,3983.27,22,2,12,3.87,8.7,0.0,0.0,118
7f35f9daf223da737b78738fbae4d977,valinhos,SP,353.01,5,2,7,4.0,0.0,0.0,0.0,105
7f40d06aa0b5f1aa4f41af8c0480e2ef,rio claro,SP,1435.62,6,4,4,4.83,16.67,0.0,0.0,51
7f5e4d5efad7e44b91115dd1decb65f3,jacarei / sao paulo,SP,257.32,3,2,5,5.0,0.0,0.0,0.0,80
7f7b8245c336066a1f9933c359f11d77,mogi mirim,SP,2630.23,38,12,7,4.56,2.33,0.0,0.0,61
7fc87cc3e89b3d1d5cabdca32f8485aa,guarulhos,SP,2835.82,14,9,19,3.57,28.57,0.0,0.0,76
7fdb0720c8d7c9075538b365dc8c3a22,toledo,PR,2288.31,9,3,17,2.71,10.0,0.0,0.0,87
7fe21dd00d2f4943ae09525efa2fd674,rio de janeiro,RJ,189.01,2,2,7,3.0,0.0,0.0,0.0,472
7ff588a03c2aeae4fbd23f9ae64b760d,guarulhos,SP,1403.38,14,11,4,4.69,0.0,0.0,0.0,52
800214c63934acd05d47e84214db8ba8,jaragua do sul,SC,250.41,3,3,11,5.0,0.0,0.0,0.0,520
804287717b9156fb7a787acd9af4fac1,maringa,PR,33.9,1,1,9,5.0,0.0,0.0,0.0,497
8060d731897e33b5c5ae575ce1e209e1,blumenau,SP,290.95,5,1,7,4.8,0.0,0.0,0.0,95
808d4348b916efa08e766ebad39f61eb,sao paulo,SP,981.54,20,10,7,4.43,5.0,0.0,0.0,56
8090490573c6c0aa343a7231ebcb8c86,sao paulo - sp,SP,4298.03,26,9,10,4.19,7.69,0.0,0.0,62
809413606dbfe5deefd2db646693ef67,sao paulo,SP,247.05,3,3,8,4.2,0.0,0.0,0.0,164
80ceebb4ee9b31afb6c6a916a574a1e2,londrina,PR,6922.21,1,1,21,,100.0,0.0,0.0,84
80cfd480be3eb6d6267139f5cb793555,sao paulo,SP,126.34,1,1,14,4.0,0.0,0.0,0.0,586
80e6699fe29150b372a0c8a1ebf7dcc8,pinhais,PR,13786.81,96,32,11,4.36,4.08,0.0,0.0,157
80f2cf9abf6b5a0e5c612b5eea6646e6,sao jose do rio preto,SP,879.92,6,6,10,4.43,16.67,0.0,0.0,155
8132b9bd16876e1b0f8808d43825dd48,florianopolis,SC,98.9,1,1,17,2.33,0.0,0.0,0.0,530
813348c996469b40f2e028d5429d3495,jundiai,SP,14271.23,172,4,10,4.02,4.62,0.0,0.0,176
81336a0f57a33776419727a300249e90,sao carlos,SP,1629.7,15,10,17,3.68,22.22,0.0,0.0,178
8160255418d5aaa7dbdc9f4c64ebda44,ibitinga,SP,54095.68,380,57,16,3.93,17.92,0.0,0.0,58
817245bcc3badd82bbd222e0366951a6,bauru,SP,6044.83,28,3,10,4.07,2.27,0.0,0.0,92
81783131d2a97c8d44d406a4be81b5d9,sorocaba,SP,874.99,8,3,7,3.43,11.11,0.0,0.0,63
817f85dbb65aa3e70831d90fe75cdf89,tiete,SP,1783.89,11,6,18,4.55,0.0,0.0,0.0,581
8185694b58b2ba6de20fd41ae608bbea,tabao da serra,SP,1602.57,8,8,11,4.5,0.0,0.0,0.0,67
818d28f936e791926d33bcb6ee94ef79,sao paulo,SP,174.28,4,4,13,4.0,0.0,0.0,0.0,511
81a1104df0f08b59c68aa5b03cfe398e,sao jose dos pinhais,PR,11115.43,72,17,12,4.27,5.56,0.0,0.0,184
81ed90f07c0bacb7594940ba2ef676aa,divinopolis,MG,257.46,2,2,16,4.5,0.0,0.0,0.0,340
81f89e42267213cb94da7ddc301651da,presidente prudente,SP,4721.18,46,4,7,3.59,0.0,0.0,0.0,51
820c7c9eaf76d2b226b6c242bcf3f34d,sao paulo,SP,577.0,1,1,18,4.0,0.0,0.0,0.0,625
820cc752a266cdc6c1a1e61dd4583330,maringa,PR,3078.77,15,4,13,4.13,13.33,0.0,0.0,173
821fb029fc6e495ca4f08a35d51e53a5,sao paulo,SP,19217.17,24,9,16,3.43,36.0,0.0,0.0,63
822166ed1e47908f7cfb49946d03c726,tres rios,RJ,5535.95,69,34,13,4.1,0.93,0.0,0.0,87
822b63912576852aea9a8436d72317b7,mogi guacu,SP,3615.27,6,4,21,4.0,0.0,0.0,0.0,631
822bad9bc42b51213ba522fe87b7ab5d,balneario camboriu,SC,5687.34,18,7,26,4.24,27.78,0.0,0.0,130
827f8f69dfa529c561901c4f2e0f332f,curitiba,PR,5003.96,91,60,13,4.25,8.65,0.0,0.0,212
82921991ff5b557b045605b8bbf08d49,sao paulo,SP,37.13,1,1,4,5.0,0.0,0.0,0.0,73
82bd0703a4aefd6b599e5bfdaed378fb,marilia,SP,2772.41,20,15,12,3.74,4.35,0.0,0.0,425
82cb9f452fe8334df74b22d37824b431,caxias do sul,RS,1155.26,14,8,8,4.72,0.0,0.0,0.0,77
82e0a475a88cc9595229d8029273f045,sao paulo,SP,12216.4,41,38,15,3.35,6.33,0.0,0.0,272
830379336fad8c6f3b15a4a3ddb5c66e,sao paulo,SP,438.38,2,2,6,4.5,0.0,0.0,0.0,85
83353a83fd769dfafa4f21a72b15e3e5,sao paulo,SP,674.33,5,5,18,3.8,20.0,0.0,0.0,304
834f3294fba9f932f56edc879193f925,araraquara,SP,44207.42,66,3,14,4.55,6.06,0.0,0.0,63
834f8533b2ecb6598dd004ff3de7203a,sao paulo,SP,5250.66,41,25,14,3.76,17.78,0.0,0.0,58
835f0f7810c76831d6c7d24c7a646d4d,sao paulo,SP,5922.25,42,18,18,3.45,31.25,0.0,0.0,246
83645b1645cdee8953ee54c29ceed564,santa terezinha de itaipu,PR,1245.1,14,11,10,4.43,0.0,0.0,0.0,74
8378eb36b6b70c5734e83ad7b8cdc3b7,itajai,SC,1956.67,7,3,20,3.77,23.08,0.0,0.0,107
83a75eea11694e36e56dd0cb2240229a,amparo,SP,529.47,3,1,4,5.0,0.0,0.0,0.0,182
83b08de96980757220871b31bf6cffca,rio de janeiro,RJ,1758.38,5,4,13,4.29,28.57,0.0,0.0,163
83c465a786b06574376909b35ef6752a,sao carlos,SP,330.46,3,2,5,5.0,0.0,0.0,0.0,62
83c8aafbefb034674a70de0eac5b8954,francisco beltrao,PR,185.87,2,2,5,5.0,0.0,0.0,0.0,99
83deb69e889cf80f82be1dc6d5f2d486,florianopolis,SC,6276.65,40,14,15,4.36,4.76,0.0,0.0,66
83e197e95a1bbabc8c75e883ed016c47,mage,RJ,7535.52,46,19,10,4.75,1.85,0.0,0.0,232
83f2b4881141ce3fcd4e985125d3279e,ribeirao preto,SP,101.38,3,3,18,5.0,33.33,0.0,0.0,213
8444e55c1f13cd5c179851e5ca5ebd00,congonhal,MG,23445.67,92,52,21,3.08,10.78,0.0,0.0,110
845e8036c3f7bf62099352f5ed910240,rio de janeiro,RJ,2045.24,21,18,8,4.0,0.0,0.0,0.0,54
8476243f92442881ddd5b578975cf115,campo bom,RS,8113.03,12,4,17,4.08,8.33,0.0,0.0,64
84c945f15571830c1a91a33978e94009,sao paulo,SP,78.04,2,1,9,4.5,0.0,0.0,0.0,521
84deb808079d1be601c209c1e771b1cc,curitiba,PR,58.14,2,2,7,5.0,0.0,0.0,0.0,324
85044848b1b767db2a4a58526adef4b4,osasco,SP,305.51,4,3,8,3.25,0.0,0.0,0.0,96
850857dfac77488c307e2b1cbd84ab5a,cascavel,PR,1638.72,1,1,3,5.0,0.0,0.0,0.0,127
850913d59ce317156b00f3705f1c3edb,atibaia,SP,2701.9,29,9,13,3.39,16.67,0.0,0.0,82
850f4f8af5ea87287ac68de36e29107f,sao paulo,SP,48382.72,186,42,10,4.33,6.28,0.0,0.0,112
851773c885feb5e2da3b4f82bc2b17ce,lencois paulista,SP,837.13,10,8,16,4.2,20.0,0.0,0.0,52
855668e0971d4dfd7bef1b6a4133b41b,itatiba,SP,38408.56,300,72,16,3.76,13.83,0.0,0.0,52
8581055ce74af1daba164fdbd55a40de,guarulhos,SP,73473.98,380,32,12,4.24,9.84,0.0,0.0,182
85cc55e048b6bcc90c75afe7f0e72f72,barra mansa,RJ,501.76,9,6,13,4.44,22.22,0.0,0.0,84
85d9eb9ddc5d00ca9336a2219c97bb13,belo horizonte,MG,23539.91,499,63,14,4.18,3.52,0.0,0.0,59
85e7c62c1d6ea078c3897424f867a7c8,itapema,SC,87.7,2,2,8,4.5,0.0,0.0,0.0,273
85ecf03781da592876b7844acc1b729f,sao paulo,SP,294.9,2,2,15,4.5,50.0,0.0,0.0,74
8602a61d680a10a82cceeeda0d99ea3d,sao paulo,SP,1079.9,17,10,7,4.67,5.26,0.0,0.0,76
8603f0038fe0e52fedd3382d266723de,garopaba,SC,2845.12,10,9,21,4.4,0.0,0.0,0.0,266
8629a7efec1aab257e58cda559f03ba7,goiania,GO,64.11,1,1,59,1.0,100.0,0.0,0.0,243
8629c241b3622ac12cd4118afdc8d394,ribeirao preto,SP,1502.02,13,6,15,4.08,7.69,0.0,0.0,99
863d2ebcd347ce4922de7a0f9a5581d6,rio de janeiro,RJ,1605.58,17,8,11,3.95,16.67,0.0,0.0,65
8648b1e89e9b349e32d3741b30ec737e,jacarei,SP,8649.02,93,54,9,4.05,10.0,0.0,0.0,52
866558b3bccef2dbc6d29a2b5995016f,arapongas,PR,1870.75,5,4,12,4.67,0.0,0.0,0.0,89
86bb7c4b535e49a541baf3266b1c95b1,franca,SP,8487.22,16,5,20,3.2,18.75,0.0,0.0,254
86bf77bdb52e615674772d5817c6212f,viamao,RS,379.38,4,3,7,4.8,0.0,0.0,0.0,78
86ccac0b835037332a596a33b6949ee1,blumenau,SC,19799.95,178,71,11,4.05,2.88,0.0,0.0,79
86ff3eaef0267069cc891a2ed9d10a17,palhoca,SC,550.36,7,7,8,4.71,0.0,0.0,0.0,101
870d0118f7a9d85960f29ad89d5d989a,pocos de caldas,MG,4428.03,45,18,14,4.11,4.92,0.0,0.0,51
87142160b41353c4e5fca2360caf6f92,porto alegre,RS,38314.31,305,56,10,4.39,5.6,0.0,0.0,57
8759e7aedd644f487315e5860962f162,santo andre,SP,793.34,3,1,32,3.67,33.33,0.0,0.0,294
876182d1918783bbe15233febfbd4926,sao paulo,SP,155.0,3,3,9,4.0,0.0,0.0,0.0,232
87b4428a334b8f676fd9a7f3bf544fb5,guaimbe,SP,48.98,1,1,7,5.0,0.0,0.0,0.0,65
87b740daf17b5d1be335a64164ec6842,suzano,SP,13354.83,11,8,18,3.5,9.09,0.0,0.0,216
87d30a6a0cbf89356e49324971ab1d24,sao paulo,SP,2349.91,17,12,11,4.35,5.88,0.0,0.0,119
87d3c3aeb3ead335511b3ce315eb341e,sao paulo,SP,963.06,15,11,6,3.5,6.67,0.0,0.0,61
87d73636a3acf123e842bb890a4db036,nhandeara,SP,313.61,1,1,13,5.0,0.0,0.0,0.0,84
87e24fc7052259b1f7f607d61c10d8be,sao paulo,SP,7288.25,7,6,15,3.5,14.29,0.0,0.0,64
87f3e35268860433e13d577825aada95,bom jesus dos perdoes,SP,34.42,1,1,52,1.0,0.0,0.0,0.0,742
880ce4951cf857ab1d9e0b75c1d856f4,belo horizont,MG,197.72,1,1,15,5.0,0.0,0.0,0.0,246
883dd81e82754ac2c65e9790a7db8c9a,curitiba,PR,394.46,5,4,7,5.0,0.0,0.0,0.0,116
88460e8ebdecbfecb5f9601833981930,maringa,PR,36258.59,246,12,18,3.45,19.67,0.0,0.0,61
888faa8bfb0b159c37de6d898b961c31,braco do norte,SC,2945.0,19,14,8,3.95,0.0,0.0,0.0,56
889009a0ed0bb52c87819941192931b8,lencois paulista,SP,122.98,1,1,12,4.0,0.0,0.0,0.0,503
88ae906ea2acf6971f26c3e8b7cb4357,sao paulo,SP,288.01,3,1,15,3.5,33.33,0.0,0.0,159
88cd3681e0a2ba85e190f7d817629c4c,brusque,SC,199.36,1,1,7,4.0,0.0,0.0,0.0,63
88cf19ec1fc2c58f161aee259d57142c,sao carlos,SP,1607.68,14,11,6,4.47,0.0,0.0,0.0,58
88ef59b51bdaa941d10a853429f2b6ce,guaratuba,PR,294.7,2,2,6,2.0,0.0,0.0,0.0,60
891071be6ba827b591264c90c2ae8a63,sao paulo,SP,4957.05,85,27,13,3.77,16.67,0.0,0.0,55
8931a84a914b3fe9b1ddaa4d704947ca,sao paulo,SP,5092.89,29,16,13,3.77,15.63,0.0,0.0,90
8936ba0de1073ee888cb3185ae5dc661,sao paulo,SP,412.21,1,1,13,5.0,0.0,0.0,0.0,560
897060da8b9a21f655304d50fd935913,ribeirao preto,SP,28258.33,304,99,14,3.43,12.11,0.0,0.0,125
89757206b887aed36f3e18d858460fea,sao paulo,SP,176.14,2,2,9,5.0,0.0,0.0,0.0,105
89a51f50b8095ea78d5768f34c13a76f,brasilia,DF,854.26,10,10,7,4.73,0.0,0.0,0.0,78
89ad3263c0931c47f976d7c5778e60f6,sao paulo,SP,699.74,6,5,6,4.17,0.0,0.0,0.0,81
89bc797e2e29667aa035d4368f9b7f92,sao paulo,SP,630.44,16,12,15,3.75,15.79,0.0,0.0,555
89c127985a8b130cfa45c1d36764017a,osasco,SP,1441.69,6,5,10,3.0,0.0,0.0,0.0,286
89d9a386b0b6e5fc8403071b03f7206a,sao paulo,SP,235.25,2,1,13,3.4,0.0,0.0,0.0,247
89dda63a3c907c468ec88c310ed91213,maua/sao paulo,SP,65.39,1,1,25,3.0,0.0,0.0,0.0,192
89de2d6f23e9746ff309705b23581faa,londrina,PR,500.08,8,4,9,2.71,0.0,0.0,0.0,75
89f69225956f951295ca4c7fb1266553,vassouras,RJ,1318.71,11,8,9,4.33,8.33,0.0,0.0,64
8a130737016f838139d31878787a39c9,sao paulo,SP,5064.32,56,7,10,4.35,6.45,0.0,0.0,89
8a1ff5c35f6595a73fef4c7b96e4908a,sao  jose dos pinhais,PR,1882.8,2,1,10,5.0,0.0,0.0,0.0,77
8a207b6080964f3c1fc9d35bd6096ba4,jaci,SP,730.04,2,2,21,5.0,33.33,0.0,0.0,348
8a2d12a90e92f012ce5226fc6592b653,curitiba,PR,1933.62,18,13,9,4.61,0.0,0.0,0.0,54
8a32e327fe2c1b3511609d81aaf9f042,sao paulo,SP,8338.86,126,50,9,3.81,5.92,0.0,0.0,236
8a40ae794fa3f9892cee24bd5af0488b,curitiba,PR,946.26,6,4,27,3.17,33.33,0.0,0.0,120
8a43128d7f9a3db592b866e6861a6cce,sao paulo,SP,1058.49,3,3,6,2.0,0.0,0.0,0.0,55
8a432f4e5b471f8da497d7dc517666e2,presidente prudente,SP,9520.11,95,48,7,4.31,6.6,0.0,0.0,50
8a87611c08849ffeeccab52aa798b6c7,curitiba,PR,700.95,6,4,9,2.64,0.0,0.0,0.0,614
8a8835a43bda99fd37310ad76c457510,sao caetano do sul,SP,258.54,2,2,6,4.33,0.0,0.0,0.0,76
8a9260f2b0340411d6d2a56bcf4f7378,contagem,MG,1396.94,8,4,9,4.78,11.11,0.0,0.0,61
8ab42aa58097fd4668d60cc648225d5f,goiania,GO,3210.39,20,15,11,4.42,0.0,0.0,0.0,75
8ae520247981aa06bc94abddf5f46d34,navegantes,SC,17766.34,65,50,10,4.45,1.54,0.0,0.0,58
8b11118053756a9a2932f447e11fc1b5,igaracu do tiete,SP,91.16,1,1,12,3.0,0.0,0.0,0.0,741
8b181ee5518df84f18f4e1a43fe07923,goioere,SP,54.98,1,1,14,5.0,0.0,0.0,0.0,140
8b2492b7ff4468839593fafeed55bad9,sao goncalo,RJ,4336.26,29,15,14,3.89,11.11,0.0,0.0,79
8b28d096634035667e8263d57ba3368c,sao jose dos campos,SP,11533.04,139,47,14,3.9,13.25,0.0,0.0,90
8b2d4ab22f42c5cfc338b846decfda60,fazenda rio grande,PR,643.32,6,3,12,4.78,0.0,0.0,0.0,58
8b321bb669392f5163d04c59e235e066,sao paulo,SP,31186.94,930,103,12,4.01,10.25,0.0,0.0,57
8b655f0855926bcb49f5835d38dfddf6,osasco,SP,1162.81,5,3,5,4.8,20.0,0.0,0.0,61
8b87cd0d43d49b9bdf40f56229364d59,sao paulo,SP,864.88,2,2,15,2.6,0.0,0.0,0.0,344
8b8cfc8305aa441e4239358c9f6f2485,londrina,PR,13110.7,15,6,12,4.2,13.33,0.0,0.0,189
8b9d6eec4a7eb7d0f9d579ce0b38324d,mesquita,RJ,5826.85,48,7,9,4.24,15.38,0.0,0.0,58
8bb48dc19fccaa8613b6229bf7f452a2,assis,SP,6048.12,82,47,11,4.44,2.11,0.0,0.0,86
8bd0e3abda539b9479c4b44a691be1ec,tres de maio,RS,638.02,6,6,23,1.93,33.33,0.0,0.0,284
8bd0f31cf0a614c658f6763bd02dea69,sao paulo,SP,5423.32,33,10,10,4.21,2.86,0.0,0.0,62
8bdd8e3fd58bafa48af76b2c5fd71974,sao paulo,SP,2314.22,10,5,10,4.55,10.0,0.0,0.0,73
8c0de775f52fe41590b376a3b7c50f68,sumare,SP,707.52,8,6,6,3.89,0.0,0.0,0.0,106
8c16d1f32a54d92897cc437244442e1b,blumenau,SC,7754.67,108,25,10,4.37,1.69,0.0,0.0,54
8c351ed7c326c62123318f4f3246e906,praia grande,SP,150.66,2,1,10,5.0,0.0,0.0,0.0,60
8c3b533c63cca56240f94f1e3a6b18ef,belo horizonte,MG,2459.82,3,2,48,1.0,80.0,0.0,0.0,520
8c5e007d7bd5693fa1386ffefbc99f6c,indaiatuba,SP,1407.41,9,9,11,4.17,0.0,0.0,0.0,59
8c91bfea4263b8fba54081460693e2a1,horizontina,RS,785.75,2,2,12,5.0,0.0,0.0,0.0,604
8c9348f33ae3dada25c99c99ade2af78,carapicuiba,SP,364.93,2,2,10,5.0,0.0,0.0,0.0,83
8ca1551acf9832a4cf467bbbac15851f,campo largo,PR,2442.94,11,10,15,3.91,16.67,0.0,0.0,63
8ca5b19e0263150d2c57afdde2b3d011,maua,SP,224.68,3,2,5,4.75,0.0,0.0,0.0,328
8cb7c5ddf41f4d506eba76e9a4702a25,anapolis,GO,97.88,1,1,16,3.0,0.0,0.0,0.0,252
8cbac7e12637ed9cffa18c7875207478,jaragua do sul,SC,4596.71,66,21,13,4.27,4.94,0.0,0.0,51
8cc6a0e5738e61a87b03c78b2ba9db4b,andradas,MG,13776.6,23,13,16,4.15,8.33,0.0,0.0,537
8ccf3cf69651cc1d8a02c8bfaf3b8568,rio claro,SP,288.63,2,1,26,3.5,50.0,0.0,0.0,524
8cf21434553b02cbd37c0bbd07e041b0,sao jose,SC,73.21,1,1,11,2.5,0.0,0.0,0.0,327
8d46553a36e68f95350a200c12f8f2e2,campinas,SP,817.21,9,6,17,3.13,0.0,0.0,0.0,216
8d79c8a04e42d722a75097ce5cbcf2ef,caucaia,CE,3347.25,26,3,19,4.46,14.81,0.0,0.0,216
8d899e15a5925f097cca50faa49b15e3,sao roque,SP,795.98,4,3,7,2.5,60.0,0.0,0.0,61
8d92f3ea807b89465643c219455e7369,sao paulo,SP,252.77,3,3,42,1.0,87.5,0.0,0.0,598
8d956fec2e4337affcb520f56fd8cbfd,sao bernardo do campo,SP,14302.05,210,52,9,4.21,9.69,0.0,0.0,52
8daab2245ebdc277c51098d01c5ad8ef,sao paulo,SP,1888.64,16,4,9,4.63,6.25,0.0,0.0,56
8dd386be0767c330276ea6a3f96532d3,paulo lopes,SC,134.48,1,1,11,5.0,0.0,0.0,0.0,68
8de8fe3af4449ed695d2434c933ed73e,sao paulo,SP,2155.35,1,1,10,5.0,0.0,0.0,0.0,74
8def3db7f272735afb2ecd03aeca09a7,rio de janeiro,RJ,229.64,2,1,2,5.0,0.0,0.0,0.0,72
8dfbc5ff27df12f6cef751d3b9554222,curitiba,PR,316.12,4,4,10,4.5,0.0,0.0,0.0,63
8e29d051f810eb22959ede205b462b9f,mirassol,SP,813.28,2,1,31,4.0,50.0,0.0,0.0,120
8e2b3afb420011ef0c88c9d5f11ea526,campinas,SP,1532.43,11,3,10,4.5,9.09,0.0,0.0,261
8e34331b7eedd03be4e5d965c1956225,sao paulo,SP,210.44,5,5,13,4.8,20.0,0.0,0.0,104
8e4f041ff58e7845456d3482524014b3,porto alegre,RS,182.39,2,2,24,3.0,50.0,0.0,0.0,228
8e670472e453ba34a379331513d6aab1,juiz de fora,MG,1083.96,1,1,86,1.0,100.0,0.0,0.0,406
8e6cc767478edae941d9bd9eb778d77a,araguari,MG,8098.61,100,58,16,3.9,7.41,0.0,0.0,126
8e6d7754bc7e0f22c96d255ebda59eba,sao jose dos campos,SP,15793.35,84,28,14,3.06,12.4,0.0,0.0,52
8e8a7ce9f2f970dc00e2acf6f6e199f6,sao goncalo,RJ,9968.78,63,6,12,4.0,9.38,0.0,0.0,57
8ea394aed8138685abe1eb9f25e1021d,sorocaba,SP,1417.6,2,1,11,4.0,0.0,0.0,0.0,132
8eb88b0acb3f90a717ad659221471fa7,cacador,SC,160.67,2,2,12,4.5,0.0,0.0,0.0,255
8ec76bb0965af3f007692b26fa9d6623,criciuma,SC,2028.75,1,1,11,5.0,0.0,0.0,0.0,334
8ed8ea9a57c862f2c18c2fe41f601d56,blumenau,SC,4562.97,19,2,8,4.47,0.0,0.0,0.0,129
8f0fbe2cd4d472157dc1cdef6edecaa9,sao paulo,SP,94.76,2,2,7,5.0,0.0,0.0,0.0,401
8f119a0aee85c0c8fc534629734e94fd,barueri,SP,4645.89,75,30,9,4.27,6.17,0.0,0.0,68
8f2b51a30523cdecddc2f179f351c7d6,sao paulo,SP,1176.23,7,4,13,3.88,0.0,0.0,0.0,473
8f2ce03f928b567e3d56181ae20ae952,pirituba,SP,24969.8,151,78,14,4.06,14.53,0.0,0.0,54
8f54d64f28a993550aa7943f12572959,ipatinga,MG,3133.12,15,10,13,3.81,6.25,0.0,0.0,63
8f580d36c1e9d6fbce95283403c7d447,ribeirao preto,SP,4993.4,8,7,12,4.38,12.5,0.0,0.0,64
8f78f0903005064036736c7173a5c2ed,tiradentes,MG,2745.95,13,10,18,3.48,4.76,0.0,0.0,80
8fb67a334bacec338885b4e9e1708073,toledo,PR,98.42,1,1,8,5.0,0.0,0.0,0.0,94
8fb791022c1fc8909664f48ab7dc636d,sao paulo,SP,8483.35,5,4,5,4.2,0.0,0.0,0.0,87
8fbd63429be6d3e5e6d1a709b6464802,santo andre,SP,1240.97,6,4,8,4.63,0.0,0.0,0.0,111
8fbe2ee446b97e128471be4ce983dc0d,sorocaba,SP,188.5,3,3,7,3.0,33.33,0.0,0.0,77
8fd3b4468f6425810648177996c14cbd,sao jose do rio preto,SP,376.57,1,1,10,5.0,0.0,0.0,0.0,126
8fdca8e349553f99bc738833a62c8802,sao paulo,SP,1370.22,22,4,10,4.36,3.45,0.0,0.0,434
8fe8786ee000001ab51d030dfd4a7bf1,paulo lopes,SC,2456.44,5,2,15,4.6,0.0,0.0,0.0,117
8fec2e460530482132c436cfb5439925,laranjal paulista,SP,548.61,3,3,32,3.8,60.0,0.0,0.0,237
8ff1a9df749e454105c55cda13e79143,marilia,SP,1677.81,13,9,12,4.0,0.0,0.0,0.0,117
8ff38bc3969e67c36c48343a07090f66,sao paulo,SP,3859.56,2,1,16,2.5,0.0,0.0,0.0,383
